serial_number,name,nem_candidate_id,party,criminal_cases,education,age,assets,assets_in_words,liabilities,liabilities_in_words
236,Dr. Vinod Kashiram Badole,6982,Akhil Bhartiya Sarvadharma Samaj Party,0,Post Graduate,63,"1,51,887",1 Lacs,"3,50,000",3 Lacs
237,Dr.Appasaheb Onkar Kadam,6592,Swatantra Bharat Paksha,0,Graduate Professional,54,"1,67,61,000",1 Crore,"6,45,000",6 Lacs
238,Dr.Prashant Dnyaneshwar Gangavane,8710,Bahujan Republican Socialist Party,1,Doctorate,36,"6,24,48,988",6 Crore,"95,000",95 Thou
239,Dr.Ulhas Vasudeo Patil,7777,INC,1,Post Graduate,59,0,0,"45,08,413",45 Lacs
240,Dr.Vaijnath Sitaram Phad,8605,BSP,1,Doctorate,62,"12,81,00,000",12 Crore,"30,27,384",30 Lacs
241,Dr.Vasant Raghunath Munde,8636,IND,0,Graduate,72,"41,36,000",41 Lacs,0,
242,Dundappa Kundappa Shrikant Sir,10832,BSP,0,Post Graduate,68,"12,32,317",12 Lacs,"2,50,000",2 Lacs
243,Dutt Priya Sunil,9968,INC,0,Graduate,52,"96,20,96,603",96 Crore,"3,60,57,947",3 Crore
244,Eknath Mahadev Gaikwad,9976,INC,0,10th Pass,79,"21,89,52,482",21 Crore,"2,55,90,000",2 Crore
245,Engineer Navid Betab,11256,IND,0,Graduate,41,"51,02,75,000",51 Crore,0,
246,Farukh Ismail Shaikh,8675,Bharatiya Praja Surajya Paksha,0,8th Pass,36,"17,92,478",17 Lacs,"5,60,000",5 Lacs
247,Fateh Mohammad Mansoori Shaikh,10977,Bhartiya Lokmat Rashtrwadi Party,2,5th Pass,64,"2,56,42,574",2 Crore,0,
248,Feroz Abdurrahim Shaikh,9836,Jan Adhikar Party,0,Graduate Professional,46,"1,20,78,738",1 Crore,"2,36,327",2 Lacs
249,Feroz Abdurrahim Shaikh,9962,Jan Adhikar Party,0,Post Graduate,46,0,0,"2,36,327",2 Lacs
250,Feroz Ali,8723,Bahujan Mukti Party,0,10th Pass,59,"1,00,000",1 Lacs,0,
251,Fulare Suresh Asaram,10876,IND,2,12th Pass,38,"46,63,396",46 Lacs,"6,80,000",6 Lacs
252,Gade Vinod Milind,7632,Ambedkarist Republican Party,0,12th Pass,41,"16,34,000",16 Lacs,"3,15,000",3 Lacs
253,Gadhave Pravin Rameshwarrao,4882,Ambedkarist Republican Party,0,10th Pass,34,"11,33,000",11 Lacs,"4,50,000",4 Lacs
254,Gajanan Chandrakant Kirtikar,9895,SHS,0,Graduate,75,"10,53,92,000",10 Crore,"40,32,000",40 Lacs
255,Gajanan Haribhau Bhalerao,4991,IND,3,10th Pass,36,"21,57,000",21 Lacs,"83,321",83 Thou
256,Gajanan Onkar Harne,6359,IND,0,12th Pass,50,"42,70,000",42 Lacs,0,
257,Gajanan Uttam Shantabai,6540,IND,0,10th Pass,38,"21,92,924",21 Lacs,"1,13,902",1 Lacs
258,Gajbhiye Pramod Hiraman,5179,IND,2,Graduate,46,"1,13,000",1 Lacs,0,
259,Gajendra Parshuram Turbadkar,8756,Kranti Kari Jai Hind Sena,0,12th Pass,50,0,0,"1,00,000",1 Lacs
260,Galebkhan Jabbarkhan Pathan,8617,IND,0,5th Pass,50,"20,000",20 Thou,0,
261,Ganesh Kisanrao Lade,5740,Ambedkarite Party of India,0,12th Pass,42,"1,89,000",1 Lacs,0,
262,Ganesh Navnathrao Karande,8611,Maharashtra Kranti Sena,0,Post Graduate,33,"2,35,000",2 Lacs,0,
263,Ganesh Shankar Chandode,10838,Akhil Bharatiya Sena,1,8th Pass,30,"6,39,662",6 Lacs,"1,60,000",1 Lacs
264,Gangadhar Nathu Yadav,10727,IND,0,Post Graduate,43,"21,88,000",21 Lacs,"12,00,000",12 Lacs
265,Ganpat Machindra More,10025,IND,0,Graduate,51,"20,99,072",20 Lacs,"45,000",45 Thou
266,Gaurav Damodar Surwade,10684,IND,0,10th Pass,35,"1,05,000",1 Lacs,0,
267,Gautam Baburao Waghchaure,9852,Bahujan Mukti Party,0,Illiterate,56,"25,000",25 Thou,0,
268,Gautam Ganpat Nagrale,5809,Bahujan Mukti Party,0,Graduate,58,"55,81,000",55 Lacs,"2,02,010",2 Lacs
269,Gautam Shriram Wasnik,6087,IND,0,5th Pass,44,0,0,"1,00,000",1 Lacs
270,Gavit Jiva,9815,CPI(M),7,Graduate,70,"2,22,28,892",2 Crore,"6,83,365",6 Lacs
271,Gavit Rajendra Dhedya,9827,SHS,0,Graduate,51,"8,76,16,920",8 Crore,"3,02,23,375",3 Crore
272,Ghag Sanjay Arjun,10745,IND,3,10th Pass,47,"2,18,64,480",2 Crore,"35,50,000",35 Lacs
273,Ghare Mohan Damodar,10011,Baliraja Party,0,8th Pass,52,"1,39,86,000",1 Crore,"40,00,000",40 Lacs
274,Girish Bhalchandra Bapat,7771,BJP,1,Graduate,68,"5,79,59,302",5 Crore,"17,93,891",17 Lacs
275,Godfrey Washington Noble,9980,Desiya Makkal Sakthi Katchi,2,Graduate Professional,48,"26,76,06,000",26 Crore,"18,00,000",18 Lacs
276,Gopal Chinnaya Shetty,9870,BJP,9,5th Pass,65,"15,75,35,232",15 Crore,"2,11,36,135",2 Crore
277,Gopalkumar Ganeshu Kashyap,6986,Chhattisgarh Swabhiman Manch,0,12th Pass,38,"75,000",75 Thou,0,
278,Gopichand Kundlik Padalkar,8769,Vanchit Bahujan Aaghadi,5,12th Pass,36,"1,03,72,000",1 Crore,"42,000",42 Thou
279,Gore Netaji Nagnathrao,8633,IND,1,Others,62,0,0,"44,00,000",44 Lacs
280,Govind Ramrao Deshmukh,4975,IND,1,8th Pass,37,"12,43,347",12 Lacs,0,
281,Gulabrao Baburao Deokar,7752,NCP,2,10th Pass,63,"5,06,52,517",5 Crore,"85,52,661",85 Lacs
282,Gunavant Deopare,6381,Vanchit Bahujan Aaghadi,2,Others,47,"35,19,44,996",35 Crore,"7,91,39,288",7 Crore
283,Habib Gayas Shaikh,8688,Ambedkar National Congress,0,10th Pass,53,"2,95,000",2 Lacs,"6,000",6 Thou
284,Habibur Rehaman Obbadur Khan,10937,Peace Party,0,10th Pass,59,"58,87,500",58 Lacs,0,
285,Hamir Vinjuda,9990,Bahujan Republican Socialist Party,0,10th Pass,65,"35,24,909",35 Lacs,0,
286,Haresh Sambhaji Bramhane,10935,Bahujan Republican Socialist Party,0,12th Pass,43,"61,800",61 Thou,0,
287,Harichandra Nagoji Mangam,5721,BSP,0,12th Pass,44,"50,10,301",50 Lacs,0,
288,Harishankar Yadav,11016,Aapki Apni Party (Peoples),0,10th Pass,48,"12,000",12 Thou,"5,46,000",5 Lacs
289,Harishchandra Dattu Patil,6585,Sangharsh Sena,0,Graduate,59,0,0,"10,00,000",10 Lacs
290,Harshwardhandada Raibhanji Jadhav,10880,IND,2,Graduate,41,"12,39,52,399",12 Crore,"1,10,17,453",1 Crore
291,Heena Vijaykumar Gavit,9798,BJP,0,Post Graduate,31,"27,16,34,532",27 Crore,"1,52,91,251",1 Crore
292,Hemant Baburao Kolekar Patil,10869,IND,1,8th Pass,48,"5,05,95,000",5 Crore,"9,00,000",9 Lacs
293,Hemant Baburao Kolekar Patil Alias Hemant Patil,10775,IND,1,8th Pass,48,"5,05,95,000",5 Crore,"9,00,000",9 Lacs
294,Hemant Kisan Patil,9864,Sanatan Sanskriti Raksha Dal,0,8th Pass,45,"2,71,49,433",2 Crore,"2,45,000",2 Lacs
295,Hemant Tukaram Godse,9825,SHS,1,Others,49,"14,68,69,996",14 Crore,"4,10,83,126",4 Crore
296,Hidayatulla Barakatulla Patel,6357,INC,1,10th Pass,60,"1,49,47,292",1 Crore,"4,83,635",4 Lacs
297,Himmat Pandurang Koli,10898,IND,1,Others,47,"56,60,500",56 Lacs,"13,95,000",13 Lacs
298,Imran Mustafa Khan,10985,BSP,0,Graduate,39,"2,66,22,008",2 Crore,"56,44,317",56 Lacs
299,Imtiaz Jaleel Syed,8685,AIMIM,4,Post Graduate,50,0,0,"68,00,000",68 Lacs
300,Iqbal Ahamad Mohammed Rafiq,10924,IND,0,12th Pass,41,"2,57,166",2 Lacs,0,
301,Irfan Ahmed Shaikh,9994,Ambedkarite Party of India,0,Graduate,65,"54,000",54 Thou,0,
302,Irfan Mo Isahak,10925,IND,0,Post Graduate,30,"4,75,000",4 Lacs,0,
303,Ishwar Dayaram More,8713,Bahujan Mukti Party,2,Graduate,54,"86,25,000",86 Lacs,"10,00,000",10 Lacs
304,Jadhav Anil Narayan,8746,Vanchit Bahujan Aaghadi,1,12th Pass,35,"1,87,03,428",1 Crore,0,
305,Jadhav Sanjay (Bandu) Haribhau,6586,Shiv Sena (Uddhav Balasaheb Thackeray),6,10th Pass,52,"4,10,40,011",4 Crore,"45,19,583",45 Lacs
306,Jafar Khursid Choudhari,10766,IND,0,5th Pass,58,"2,15,000",2 Lacs,"4,00,000",4 Lacs
307,Jafarullah Gulam Rab Sayyad,10943,IND,0,Post Graduate,36,"70,33,568",70 Lacs,"11,15,180",11 Lacs
308,Jagan Baburao Salve,10875,IND,0,Post Graduate,42,"13,000",13 Thou,"1,50,000",1 Lacs
309,Jagannath Nivrutti Munde,8634,IND,0,Graduate,41,0,0,"13,00,000",13 Lacs
310,Jagdish Shamrao Sonawane,10000,Kranti Kari Jai Hind Sena,1,Graduate,63,"4,01,40,000",4 Crore,0,
311,Jagdish Uddhavrao Wankhede,5742,Bahujan Mukti Party,0,10th Pass,35,"40,000",40 Thou,0,
312,Jagtap Nilesh Murlidhar,6522,IND,1,Post Graduate,37,"10,47,000",10 Lacs,0,
313,Jaiswal Virendrakumar Kasturchand,5180,IND,0,Graduate Professional,63,"3,67,51,774",3 Crore,"14,00,000",14 Lacs
314,Jamir Bashir Shaikh,6530,IND,0,10th Pass,40,"2,20,000",2 Lacs,0,
315,Jatin Rangrao Harne,11004,IND,1,12th Pass,44,"2,028",2 Thou,0,
316,Javed Shabbir Sayyed,10767,IND,0,8th Pass,43,"1,00,000",1 Lacs,0,
317,Jawale Soniya Ramnath,10117,Bhartiya Tribal Party,0,12th Pass,40,"37,29,500",37 Lacs,"13,89,941",13 Lacs
318,Jaya Balu Rajkundal,8514,BSP,0,Post Graduate,54,"52,25,000",52 Lacs,0,
319,Jaya Sanjay Patil,10009,Ambedkarite Party of India,1,Others,32,0,0,0,
320,Jayashri Minesh Shah,9946,Bhartiya Manavadhikaar Federal Party,0,12th Pass,49,"1,72,71,084",1 Crore,"7,00,000",7 Lacs
321,Jaywanta Vishwambhar Wanole,7636,IND,3,Post Graduate,34,"12,44,000",12 Lacs,0,
322,Jitendra Kumar Nanku Pal,11005,IND,0,12th Pass,47,"65,000",65 Thou,"39,400",39 Thou
323,Johnson Vasant Kolhapure,10768,IND,0,8th Pass,49,207,2 Hund,0,
324,Joy Nagesh Bhosale,10990,IND,0,12th Pass,49,"87,61,000",87 Lacs,"8,00,000",8 Lacs
325,Juber Munshi Kureshi,8619,IND,0,Literate,40,"13,50,000",13 Lacs,0,
326,Kadam Shrirang Uttomrao,7645,IND,0,10th Pass,30,"22,41,500",22 Lacs,0,
327,Kagadi Jamirkhan Afzal,10015,BSP,4,Graduate,44,"4,28,40,000",4 Crore,"57,00,000",57 Lacs
328,Kalchuri Nilesh,6045,IND,0,10th Pass,45,"50,000",50 Thou,0,
329,Kalidas Pandharinath Aapet,4993,IND,1,12th Pass,52,0,0,"8,00,000",8 Lacs
330,Kaliram Bahiru Popalghat,8678,Bhartiya Navjawan Sena (Paksha),0,10th Pass,67,"58,000",58 Thou,0,
331,Kalyan Bhanudas Gurav,8610,Bharatiya Praja Surajya Paksha,0,12th Pass,73,"50,000",50 Thou,0,
332,Kamal Dashrath Sawant,10883,IND,1,Graduate Professional,61,"2,11,64,925",2 Crore,"15,04,720",15 Lacs
333,Kamant Machindra Gunaji,6569,INC,0,Post Graduate,59,"12,50,45,318",12 Crore,"1,92,68,169",1 Crore
334,Kamble Bhanudas Chokhoba,6358,BSP,0,12th Pass,50,"10,42,000",10 Lacs,0,
335,Kamble Bhausaheb Malhari,10020,INC,1,Others,64,"2,64,19,995",2 Crore,"19,35,504",19 Lacs
336,Kamble Trishala Milind,4990,IND,0,12th Pass,37,"28,92,431",28 Lacs,"4,74,321",4 Lacs
337,Kamble Vishwas Ananda,10858,IND,0,Graduate,53,"7,62,500",7 Lacs,0,
338,Kanchan Rahul Kul,7728,BJP,0,Graduate,34,"4,75,72,790",4 Crore,"22,50,279",22 Lacs
339,Kanteshwar Khushalji Tumane,6092,IND,0,10th Pass,32,0,0,0,
340,Kapil Jayhind Patil,10901,IND,0,8th Pass,35,"15,92,197",15 Lacs,"1,75,000",1 Lacs
341,Kapil Moreshwar Patil,9834,BJP,0,Graduate,58,"41,88,50,781",41 Crore,"56,45,459",56 Lacs
342,Kapil Yashwant Dhamane,10902,IND,0,12th Pass,34,"19,05,000",19 Lacs,0,
343,Kartik Gendalal Doke,4892,IND,0,12th Pass,40,0,0,0,
344,Kasmi Kamal Hashim Mohammad Aajmi,10926,IND,0,Others,50,"5,35,56,808",5 Crore,0,
345,Kedar Sindhubai Ravindra,11107,IND,0,5th Pass,55,"59,23,410",59 Lacs,"7,00,000",7 Lacs
346,Khadse Raksha Nikhil,7776,BJP,0,Graduate,31,"17,27,13,734",17 Crore,0,
347,Khaire Chandrakant,7726,SHS,9,12th Pass,67,"8,98,20,322",8 Crore,"3,13,90,310",3 Crore
348,Khan Aejaz Ahemad,10874,IND,1,12th Pass,44,"10,28,150",10 Lacs,0,
349,Khan Majhar Habib,8616,IND,0,8th Pass,44,0,0,"1,50,000",1 Lacs
350,Kiran Premkumar Rodge,5733,Vanchit Bahujan Aaghadi,0,Literate,58,"81,00,000",81 Lacs,0,
351,Kisan Keraba Katkar,8731,Baliraja Party,0,10th Pass,64,"69,76,481",69 Lacs,0,
352,Kishor Baburao Munnemanik,8609,IND,0,12th Pass,35,"2,21,100",2 Lacs,"2,20,000",2 Lacs
353,Kishor Limbaji Rokade,11132,IND,0,12th Pass,38,"2,20,510",2 Lacs,"60,000",60 Thou
354,Kishor Namdeo Gaware,8607,Bharatiya Praja Surajya Paksha,0,12th Pass,27,"1,38,000",1 Lacs,0,
355,Kishor Rajaram Panhalkar,10861,IND,0,Graduate,27,"76,138",76 Thou,0,
356,Kishor Rambhauji Kinkar,9833,Bharat Prabhat Party,1,Graduate,48,"1,45,53,801",1 Crore,"5,00,000",5 Lacs
357,Kishor Sidu Varak,7995,BSP,2,12th Pass,29,"9,24,800",9 Lacs,"1,60,000",1 Lacs
358,Kishore Uttamrao Gajbhiye,5729,INC,0,Post Graduate,61,"7,61,90,424",7 Crore,"2,59,920",2 Lacs
359,Kolekar Ganesh Bhausaheb,6534,IND,0,12th Pass,32,0,0,"70,000",70 Thou
360,Koli Ananda Sukalal,11102,IND,2,8th Pass,52,"2,04,757",2 Lacs,"21,77,500",21 Lacs
361,Krishna Thoga Gavit,9802,Bhartiya Tribal Party,0,12th Pass,57,"52,95,000",52 Lacs,"49,00,000",49 Lacs
362,Krupal Balaji Tumane,5725,SHS,0,Graduate,53,"9,56,03,165",9 Crore,"42,28,793",42 Lacs
363,Krupal Paluskar,10753,Prabuddha Republican Party,0,Post Graduate,33,"5,52,000",5 Lacs,0,
364,Kshirsagar Kanchan Devdas,10776,IND,0,Graduate,48,"13,55,000",13 Lacs,0,
365,Ku. Nitesh Raghunath Jadhav,10903,IND,2,12th Pass,27,"8,34,000",8 Lacs,0,
366,Kunal Rohidas Patil,9804,INC,1,Graduate,45,"42,09,66,036",42 Crore,"58,57,84,500",58 Crore
367,Kunjbihari Jugalkishor Agrawal,8684,Pragatishil Samajwadi Party (Lohia),5,Graduate,60,"3,91,93,159",3 Crore,"61,74,351",61 Lacs
368,Kurangal Sanjay Baburao,10873,IND,0,10th Pass,48,"22,45,929",22 Lacs,"25,289",25 Thou
369,Kurwade Meenakshi Someshwar,5455,IND,0,8th Pass,38,0,0,"2,50,000",2 Lacs
370,Lalit Gaurishankar Sharma (Bunty),10853,IND,0,10th Pass,34,"23,22,463",23 Lacs,0,
371,Laxman Jyotik Kanhekar,5727,Peoples Party of India (Democratic),0,Doctorate,62,"74,56,820",74 Lacs,0,
372,Madan Banwarilal Agrawal,11020,IND,0,Graduate,55,"6,18,31,318",6 Crore,"3,20,00,000",3 Crore
373,Madan Shivaji Patil,9998,Bharatiya Praja Surajya Paksha,0,10th Pass,57,"13,05,000",13 Lacs,0,
374,Madan Vajir Sardar,10856,Bahujan Mukti Party,0,10th Pass,40,"6,46,000",6 Lacs,0,
375,Madhavilata Dineshkumar Maurya,9856,Jan Adhikar Party,0,12th Pass,42,"99,69,620",99 Lacs,"84,50,000",84 Lacs
376,Madhavrao Sambhaji Gaikwad,7648,IND,0,8th Pass,59,"13,20,045",13 Lacs,0,
377,Madhukar Bansi Magare,8687,Peoples Party of India (Democratic),0,Graduate,62,"92,11,318",92 Lacs,"24,40,135",24 Lacs
378,Madhukar Mahadev Khamkar,10746,IND,0,10th Pass,42,"19,38,900",19 Lacs,0,
379,Madhukar Sambhaji Kamble,6570,IND,0,Graduate,65,0,0,0,
380,Madhukar Sopan Patil,10683,Hindustan Janta Party,0,Graduate,70,"50,000",50 Thou,0,
381,Madhukar Vithal Nistane,5419,"Proutist Bloc, India",1,Graduate,54,"8,96,000",8 Lacs,"6,50,000",6 Lacs
382,Mahadev Jagannath Jagadale,10864,IND,0,10th Pass,35,"1,27,200",1 Lacs,"88,000",88 Thou
383,Mahamad Jakir Abdul Kadar,8689,Bharat Prabhat Party,0,12th Pass,43,"2,29,500",2 Lacs,0,
384,Mahendra Kacharu Sonwane,8721,BSP,0,10th Pass,39,"1,03,57,300",1 Crore,"22,00,000",22 Lacs
385,Mahesh Prakashrao Talegaonkar,7647,IND,0,Graduate Professional,41,"1,22,79,837",1 Crore,"46,40,370",46 Lacs
386,Mallikarjun Saybanna Pujari,9854,Vanchit Bahujan Aaghadi,0,Literate,47,"47,000",47 Thou,"1,30,97,861",1 Crore
387,Mane Arvind Bhiva,10834,IND,0,12th Pass,51,"8,62,900",8 Lacs,"11,00,000",11 Lacs
388,Mane Suresh Tatoba,4893,Bahujan Republican Socialist Party,0,Doctorate,58,"8,45,84,324",8 Crore,0,
389,Mangesh Nilkanth Vanshiv,8516,BSP,0,Post Graduate,41,0,0,0,
390,Manish Dattatray Wadje,7646,IND,0,12th Pass,45,"65,05,00,000",65 Crore,"2,72,00,000",2 Crore
391,Manohar Alias Sagar Pundlikrao Dabrase,5806,Vanchit Bahujan Aaghadi,0,Graduate,47,"41,97,060",41 Lacs,0,
392,Manoj Kishorbhai Kotak,9948,BJP,2,10th Pass,46,"5,46,61,944",5 Crore,"20,48,000",20 Lacs
393,Manoj Kothuji Bawane,5176,IND,0,12th Pass,43,"21,79,000",21 Lacs,"3,00,000",3 Lacs
394,Manojkumar Jayprakash Singh,9877,BSP,0,12th Pass,36,"2,16,85,000",2 Crore,"2,07,08,842",2 Crore
395,Maqbul Ahmed A.Habib,6567,IND,0,8th Pass,51,"1,00,000",1 Lacs,0,
396,Maraskolhe Bhojraj Isulal,6980,Bhartiya Shakti Chetna Party,0,8th Pass,47,"8,20,000",8 Lacs,0,
397,Marotrao Kanhobarao Hukke Patil,6566,IND,0,Graduate Professional,43,"22,50,000",22 Lacs,"48,000",48 Thou
398,Maruti Ramchandra Joshi,8760,Vanchit Bahujan Aaghadi,0,8th Pass,74,"34,93,826",34 Lacs,0,
399,Maruti Shivram Keskar,8743,Bahujan Azad Party,1,Graduate Professional,63,0,0,0,
400,Mehendi Iqbal Hasan Sayyed,9970,Ambedkar National Congress,0,8th Pass,33,"5,31,200",5 Lacs,0,
401,Meraj Bi Husain Khan,10927,IND,0,5th Pass,49,"7,30,000",7 Lacs,0,
402,Mevati Heena Yusufbhai,10913,Bhartiya Kisan Party,0,Graduate,45,"75,000",75 Thou,0,
403,Milind Bhaguram Salvi,7994,BSP,2,8th Pass,61,"39,60,000",39 Lacs,0,
404,Milind Kamble,9963,Bharat Jan Aadhar Party,0,Graduate,35,"28,92,431",28 Lacs,"4,74,321",4 Lacs
405,Milind Kashinath Kamble,9845,Bharat Jan Aadhar Party,0,Graduate,35,"28,92,431",28 Lacs,"4,74,321",4 Lacs
406,Milind Pralhad Dahiwale,5183,IND,0,10th Pass,39,"4,07,500",4 Lacs,0,
407,Milind Shankar Repe,10983,IND,0,Others,57,"2,09,00,183",2 Crore,"71,70,000",71 Lacs
408,Mitesh Varshney,11021,IND,1,Post Graduate,27,"1,86,373",1 Lacs,0,
409,Mo. Ismail Ansari,9808,Bharatiya Minorities Suraksha Mahasangh,0,Graduate,57,0,0,"25,000",25 Thou
410,Mohammad Azad Ansari,10984,IND,0,8th Pass,47,"17,50,000",17 Lacs,"24,20,000",24 Lacs
411,Mohammad Hayat Mohammad Husain Shaikh,9981,Peace Party,0,5th Pass,54,"10,43,188",10 Lacs,"3,50,000",3 Lacs
412,Mohammad Jamal,6984,BSP,0,10th Pass,47,"1,75,000",1 Lacs,0,
413,Mohammad Mehmood Syed Shah,10991,All India Minorities Front,0,12th Pass,47,"11,50,550",11 Lacs,"2,00,000",2 Lacs
414,Mohammad Mohasin,8682,Navbharat Nirman Party,0,10th Pass,29,"40,000",40 Thou,0,
415,Mohammed Rizwan Mohammed Akbar,10929,IND,3,Literate,45,"29,72,522",29 Lacs,0,
416,Mohan Anandrao Waghmare,8604,Bahujan Mukti Party,0,10th Pass,36,0,0,0,
417,Mohan Fattusing Rathod,6550,Vanchit Bahujan Aaghadi,0,Post Graduate,60,"1,10,50,000",1 Crore,"8,00,000",8 Lacs
418,Mohan Ramkisan Joshi,7992,INC,6,10th Pass,63,"6,76,24,702",6 Crore,"3,52,12,523",3 Crore
419,Mohan Shankar Birhade,8711,Rashtriya Samajwadi Party (Secular),0,10th Pass,53,0,0,0,
420,Mohan Vishnu Raut,10806,IND,3,12th Pass,35,"15,92,565",15 Lacs,"8,54,841",8 Lacs
421,Mohd. Yahiya Siddique,9965,IND,0,5th Pass,36,"37,364",37 Thou,0,
