serial_number,name,nem_candidate_id,party,criminal_cases,education,age,assets,assets_in_words,liabilities,liabilities_in_words
0,Aashin U. S.,13675,Indian Gandhiyan Party,2,12th Pass,32,"3,26,000",3 Lacs,0,
1,Abhimanyu Singh Patel,13475,Pragatishil Samajwadi Party (Lohia),0,Graduate Professional,43,"68,19,643",68 Lacs,"24,672",24 Thou
2,Abhimanyu Singh Sunny,13620,Suheldev Bhartiya Samaj Party,0,Post Graduate,28,"4,46,300",4 Lacs,0,
3,Abhishek Chand,13690,Suheldev Bhartiya Samaj Party,0,Post Graduate,30,"5,45,000",5 Lacs,0,
4,Abu Umaima,13456,IND,0,Graduate Professional,32,"26,16,000",26 Lacs,0,
5,Abushad,14105,Akhand Samaj Party,0,Literate,47,"3,71,500",3 Lacs,0,
6,Acharya Pramod Krishnam,11874,INC,0,Post Graduate,56,"4,97,65,383",4 Crore,0,
7,Adesh Tyagi,13894,Bharat Prabhat Party,0,Graduate,49,"2,46,45,000",2 Crore,0,
8,Advocate Prem Nath Sharma,13910,Moulik Adhikar Party,0,Post Graduate,57,"33,08,426",33 Lacs,0,
9,Afajal Varis,11785,Bahujan Mukti Party,1,8th Pass,46,0,0,0,
10,Aftab Alam,12374,BSP,3,Graduate,37,"6,32,42,772",6 Crore,"1,93,91,778",1 Crore
11,Afzaal,6135,Bahujan Maha Party,2,8th Pass,48,"21,21,000",21 Lacs,"50,000",50 Thou
12,Afzal Ansari,12952,BSP,5,Post Graduate,65,"13,79,38,756",13 Crore,0,
13,Ajay Kumar,12348,IND,0,Graduate,50,"2,23,46,181",2 Crore,"19,58,107",19 Lacs
14,Ajay Kumar,9652,Bhartiya Jan Nayak Party,2,Post Graduate,35,"42,05,000",42 Lacs,0,
15,Ajay Kumar,9723,BJP,1,Graduate Professional,60,"4,52,95,455",4 Crore,0,
16,Ajay Kumar Dixit,11310,IND,0,Graduate,56,"17,72,410",17 Lacs,0,
17,Ajay Kumar Sharma,12379,Moulik Adhikar Party,0,Post Graduate,41,"23,29,000",23 Lacs,0,
18,Ajay Rai,13673,INC,8,Graduate,49,"1,39,70,015",1 Crore,0,
19,Ajay Singh,9683,BSP,0,12th Pass,46,0,0,"6,61,326",6 Lacs
20,Ajeet Kumar,5508,BSP,0,Doctorate,51,"28,18,52,783",28 Crore,0,
21,Ajeet Kumar Patel,13476,Pragatisheel Samaj Party,0,12th Pass,31,"18,81,200",18 Lacs,0,
22,Ajimullah,13897,Peace Party,0,Post Graduate,64,"23,05,000",23 Lacs,0,
23,Ajit Pratap Kushawaha,12955,INC,1,Graduate Professional,46,"1,57,33,302",1 Crore,"68,07,639",68 Lacs
24,Ajit Singh,6096,RLD,0,Post Graduate,78,"16,61,25,602",16 Crore,0,
25,Akash Niraj,11031,IND,0,Post Graduate,29,"27,17,326",27 Lacs,0,
26,Akeel,9542,IND,0,Literate,39,"24,40,000",24 Lacs,0,
27,Akhilesh,12367,NCP,0,Doctorate,51,"12,32,900",12 Lacs,"2,70,000",2 Lacs
28,Akhilesh,12561,IND,0,12th Pass,43,"85,000",85 Thou,0,
29,Akhilesh,13455,IND,0,Graduate,55,0,0,0,
30,Akhilesh,14023,SP,4,Graduate,55,"8,22,63,380",8 Crore,0,
31,Akhilesh Kumar,13492,Moulik Adhikar Party,0,Graduate,46,"43,01,046",43 Lacs,"7,09,201",7 Lacs
32,Akhilesh Yadav,12358,SP,0,Graduate Professional,45,"37,78,59,166",37 Crore,"28,53,000",28 Lacs
33,Akhtar,6122,IND,0,Literate,48,"33,00,000",33 Lacs,"1,50,000",1 Lacs
34,Akshash Krishna,10516,Pichhra Samaj Party,0,Graduate,30,"3,43,500",3 Lacs,0,
35,Akshay Pratap Singh Alias Gopal Ji,13461,Jansatta Dal Loktantrik,4,8th Pass,51,"15,61,38,084",15 Crore,"4,62,18,245",4 Crore
36,Akshay Yadav,7419,SP,0,Graduate Professional,32,"32,11,57,801",32 Crore,"5,03,58,593",5 Crore
37,Akshayabar Lal,11039,BJP,0,10th Pass,73,"4,56,91,463",4 Crore,"30,28,133",30 Lacs
38,Alok Kumar,9737,Sabhi Jan Party,5,Post Graduate,38,"4,02,178",4 Lacs,0,
39,Amar Bahadur,4939,IND,0,5th Pass,54,0,0,"8,85,528",8 Lacs
40,Amar Chandra Jauhar,9705,BSP,5,Post Graduate,48,"1,57,55,445",1 Crore,"12,00,128",12 Lacs
41,Amar Singh Mahaur,7110,Swatantra Jantaraj Party,0,Graduate Professional,52,"20,44,500",20 Lacs,"4,74,336",4 Lacs
42,Amarjeet,14030,IND,0,12th Pass,51,"15,60,000",15 Lacs,0,
43,Ambedkari Hasnuram Ambedkari,7132,IND,1,Literate,64,"1,200",1 Thou,"85,000",85 Thou
44,Amichand,6118,Rashtriya Samanta Dal,0,8th Pass,69,"16,00,000",16 Lacs,0,
45,Amiruddin,13885,Apna Dal United Party,0,Graduate,42,"67,70,000",67 Lacs,0,
46,Amit Sharma,6161,IND,0,10th Pass,37,"47,75,000",47 Lacs,"3,41,233",3 Lacs
47,Amit Tripathi,9638,Adhunik Bharat Party,0,Graduate,33,"59,61,861",59 Lacs,"36,50,000",36 Lacs
48,Amresh Mishra,13671,Bharat Prabhat Party,0,Post Graduate,53,"23,64,065",23 Lacs,0,
49,Anand Kumar Gautam,13493,Bahujan Mukti Party,0,Graduate,29,0,0,0,
50,Anand Prakash Singh Rajput,7900,Rashtriya Backward Party,0,Post Graduate,54,"77,23,000",77 Lacs,0,
51,Anand Sen,11049,SP,8,12th Pass,55,"4,39,20,899",4 Crore,"15,60,431",15 Lacs
52,Anand Vikram Singh,11269,SHS,9,Graduate,32,"28,56,631",28 Lacs,0,
53,Aneel Kumar,12933,IND,0,Post Graduate,40,"26,48,000",26 Lacs,"25,00,000",25 Lacs
54,Anil,13495,Hum Sabki Party,0,10th Pass,43,"26,30,000",26 Lacs,0,
55,Anil Kumar,11821,Bahujan Awam Party,0,Post Graduate,48,"17,67,409",17 Lacs,0,
56,Anil Kumar Chaurasiya,13908,Janhit Kisan Party,0,Graduate,37,"75,82,111",75 Lacs,"11,72,000",11 Lacs
57,Anil Kumar Kushwaha,7137,IND,0,Graduate,37,"46,93,000",46 Lacs,0,
58,Anil Singh,11500,Aam Janta Party (India),0,Literate,30,"37,62,806",37 Lacs,0,
59,Anil Singh,13619,Rashtriya Ulama Council,0,12th Pass,41,0,0,"1,75,000",1 Lacs
60,Anita,13681,JD(U),0,Graduate,38,"6,30,000",6 Lacs,0,
61,Anita Tripathi,9543,SHS,0,12th Pass,58,"1,05,59,842",1 Crore,"50,00,000",50 Lacs
62,Ankit,6103,IND,0,Graduate,29,"8,52,976",8 Lacs,0,
63,Ankit Singh,11272,IND,2,12th Pass,29,"3,75,439",3 Lacs,0,
64,Annu Tandon,9696,INC,1,Graduate,61,"81,60,46,184",81 Crore,"9,66,75,048",9 Crore
65,Anshu Chaitanya Maharaj,6111,Hindusthan Nirman Dal,0,12th Pass,31,"81,47,499",81 Lacs,0,
66,Anuj Kumar,7898,Subhashwadi Bhartiya Samajwadi Party (Subhas,0,Post Graduate,34,"94,000",94 Thou,0,
67,Anuj Kumar,13683,Bhartiya Lokmat Rashtrwadi Party,0,Post Graduate,28,"16,96,772",16 Lacs,0,
68,Anupriya Singh Patel,12928,Apna Dal (Soneylal),2,Post Graduate,37,"2,69,00,662",2 Crore,"18,05,603",18 Lacs
69,Anurag Sharma,11266,BJP,0,Post Graduate,54,0,0,"1,42,12,970",1 Crore
70,Archana Mishra,13893,Satya Bahumat Party,0,Post Graduate,33,"1,19,81,000",1 Crore,"21,20,000",21 Lacs
71,Arjun,13483,IND,0,8th Pass,51,"1,48,940",1 Lacs,0,
72,Arjun Pandey,13707,Atulya Bharat Party,0,Post Graduate,66,"2,55,000",2 Lacs,"38,000",38 Thou
73,Arjun Singh Lodhi,12527,Bahujan Mukti Party,0,Post Graduate,50,"52,36,000",52 Lacs,0,
74,Arpit,9716,IND,0,Graduate,35,"8,21,000",8 Lacs,0,
75,Arshad Iliyas Siddiqui,11245,BSP,7,10th Pass,63,"52,49,86,176",52 Crore,"17,66,77,024",17 Crore
76,Arshad Warsi,7912,Minorities Democratic Party,3,Literate,37,"17,35,000",17 Lacs,0,
77,Arti Agrawal,6137,SHS,0,Graduate,39,"2,69,53,422",2 Crore,"9,22,000",9 Lacs
78,Arti Devi,9653,Mahasankalp Janta Party,0,12th Pass,29,"31,80,000",31 Lacs,"6,50,000",6 Lacs
79,Arti Sharma,7138,IND,0,12th Pass,36,0,0,0,
80,Arun Kumar,9649,IND,0,12th Pass,33,"3,52,000",3 Lacs,0,
81,Arun Kumar,11316,IND,0,10th Pass,30,"2,08,562",2 Lacs,0,
82,Arun Kumar Sagar,9707,BJP,1,12th Pass,42,"4,34,48,049",4 Crore,"11,79,697",11 Lacs
83,Arun Kumari Kori,9721,Pragatishil Samajwadi Party (Lohia),0,Post Graduate,46,"3,82,45,559",3 Crore,"28,00,000",28 Lacs
84,Arun Shanker Shukla,11318,SP,2,10th Pass,61,"45,83,67,272",45 Crore,"20,74,764",20 Lacs
85,Arvind,13881,Bhartiya Jan Nayak Party,1,12th Pass,60,"5,04,000",5 Lacs,0,
86,Arvind Kumar,9718,IND,0,Graduate,28,"45,000",45 Thou,0,
87,Arvind Kumar Pandey,13621,Nagrik Ekta Party,0,Post Graduate,41,"66,81,669",66 Lacs,"10,32,950",10 Lacs
88,Arvind Yadav,12939,CPI(ML) Red Star,0,Graduate,46,"30,77,500",30 Lacs,0,
89,Asha Devi,11811,Lok Dal,0,8th Pass,33,0,0,"50,000",50 Thou
90,Asha Devi,11830,Lok Dal,0,12th Pass,25,"67,265",67 Thou,0,
91,Ashish Kumar Tripathi,13895,Pragatishil Samajwadi Party (Lohia),0,12th Pass,27,"29,72,000",29 Lacs,0,
92,Ashok,4941,IND,0,12th Pass,48,"1,10,30,000",1 Crore,"18,57,000",18 Lacs
93,Ashok Kumar,12376,IND,0,Graduate,51,"10,92,83,237",10 Crore,0,
94,Ashok Kumar,11843,Janhit Bharat Party,0,12th Pass,56,"32,73,573",32 Lacs,0,
95,Ashok Kumar,9533,IND,2,Graduate,55,"1,27,20,000",1 Crore,0,
96,Ashok Kumar,9720,BJP,0,Post Graduate,52,"4,87,71,207",4 Crore,"57,35,470",57 Lacs
97,Ashok Kumar Adhana,4950,IND,0,10th Pass,37,"44,00,000",44 Lacs,"42,735",42 Thou
98,Ashok Kumar Dohare,9654,INC,0,Graduate,45,"2,43,98,780",2 Crore,"19,00,000",19 Lacs
99,Ashok Kumar Kanaujiya,12920,CPI,0,Graduate Professional,55,0,0,0,
100,Ashok Kumar Pandey,7111,IND,2,Post Graduate,35,"10,92,000",10 Lacs,0,
101,Ashok Paswan,9627,Sabhi Jan Party,0,Post Graduate,42,"1,90,41,563",1 Crore,0,
102,Ashok Pratap Maurya,11909,Aajad Bharat Party (Democratic),2,Post Graduate,53,"43,55,882",43 Lacs,"2,90,000",2 Lacs
103,Ashok Sharma,4947,Subhashwadi Bhartiya Samajwadi Party,0,Post Graduate,62,"1,17,21,492",1 Crore,0,
104,Ashok Tripathi,12409,BSP,1,Graduate,45,"37,46,721",37 Lacs,"72,60,000",72 Lacs
105,Ashutosh,12354,Moulik Adhikar Party,0,Post Graduate,47,"1,18,17,408",1 Crore,0,
106,Ashutosh Kumar Pandey,13674,Mera Adhikaar Rashtriya Dal,0,Graduate,38,"1,36,839",1 Lacs,"1,31,000",1 Lacs
107,Asif Khan,11306,Bhartiya Kisan Party,0,10th Pass,40,"76,90,000",76 Lacs,0,
108,Asman Datt Mishra,11849,Bharat Prabhat Party,0,12th Pass,55,"68,69,702",68 Lacs,"2,00,000",2 Lacs
109,Atar Singh,7416,Rashtriya Shoshit Samaj Party,0,Post Graduate,59,0,0,"4,45,000",4 Lacs
110,Ateek Ahmad,13915,IND,59,8th Pass,54,"25,50,20,529",25 Crore,0,
111,Atul Kumar,9529,IND,0,Graduate,46,"1,83,30,769",1 Crore,"10,38,000",10 Lacs
112,Atul Kumar Dwivedi,12398,Lok Gathbandhan Party,0,Graduate Professional,35,"4,52,09,588",4 Crore,"7,54,229",7 Lacs
113,Atul Kumar Singh,12946,BSP,13,Graduate,36,"6,65,36,025",6 Crore,"34,54,591",34 Lacs
114,Atul Kumar Singh,14104,CPI,0,Graduate Professional,64,"1,04,11,346",1 Crore,"74,745",74 Thou
115,Avdhesh Kumar,11263,IND,0,Post Graduate,46,"9,11,651",9 Lacs,0,
116,Avinash Chandra Jain,11246,IND,0,Graduate,69,"1,60,39,898",1 Crore,0,
117,Awadhesh Kumar Singh,13688,Shane Hind Fourm,0,Doctorate,63,"12,45,54,884",12 Crore,"41,90,656",41 Lacs
118,Ayodhya,13480,Bharat Prabhat Party,0,Post Graduate,38,"22,81,000",22 Lacs,0,
119,Babloo Ram,6113,Bharatiya Sarvodaya Kranti Party,0,10th Pass,47,0,0,0,
120,Babu Lal,7133,IND,0,Graduate,63,"50,15,863",50 Lacs,0,
121,Bachacha Lal,11860,Bhartiya Shakti Chetna Party,0,8th Pass,41,"81,500",81 Thou,0,
122,Bal Krishna,12944,INC,2,Post Graduate,70,"1,11,58,421",1 Crore,"6,73,100",6 Lacs
123,Balbir Singh Chandel,9738,SHS,0,Graduate Professional,68,"66,63,67,383",66 Crore,0,
124,Baljeet Kaur,11418,Hindusthan Nirman Dal,0,Literate,33,"21,31,000",21 Lacs,0,
125,Balkumar Patel,11043,INC,8,12th Pass,59,"4,32,32,650",4 Crore,"1,38,68,284",1 Crore
126,Balmukund,12555,IND,0,Graduate,26,"3,15,398",3 Lacs,"94,873",94 Thou
127,Bandana Gupta,11307,Bhartiya Shakti Chetna Party,0,10th Pass,37,"17,000",17 Thou,0,
128,Banshi Singh,5506,INC,3,10th Pass,58,"1,33,24,200",1 Crore,"3,60,000",3 Lacs
129,Bas Deo Maurya,11390,CPI(ML) Red Star,0,Graduate Professional,57,0,0,"88,910",88 Thou
130,Beerendra Kanaujiya,11030,Hindusthan Nirman Dal,0,Graduate,27,"10,00,000",10 Lacs,0,
131,Beni Prasad,11431,IND,0,Graduate,61,"3,00,000",3 Lacs,0,
132,Bhagwandas,13489,IND,0,8th Pass,51,"18,15,569",18 Lacs,0,
133,Bhagwandeen,11243,IND,0,8th Pass,57,"10,31,000",10 Lacs,0,
134,Bhagwat Saran Gangwar,7894,SP,2,12th Pass,63,"3,18,57,876",3 Crore,0,
135,Bhagwati Prasad Choudhary,12924,INC,0,Graduate Professional,64,"2,61,46,670",2 Crore,"41,05,250",41 Lacs
136,Bhai Lal,12925,SP,1,10th Pass,67,"2,08,13,273",2 Crore,"6,40,631",6 Lacs
137,Bhaiya Lal,11265,IND,0,10th Pass,46,"20,500",20 Thou,0,
138,Bhal Chandra Yadav,13491,INC,2,Graduate,60,"1,53,41,651",1 Crore,"1,00,68,345",1 Crore
139,Bhanu Prakash Pandey,12954,CPI,0,Doctorate,57,0,0,0,
140,Bhanu Pratap Singh,9690,BJP,1,Post Graduate,60,"1,06,99,516",1 Crore,"12,265",12 Thou
141,Bharat,13702,Janta Raj Party,0,12th Pass,49,"1,02,15,600",1 Crore,"1,50,000",1 Lacs
142,Bharat Singh,9531,Rashtriya Kranti Party,1,Graduate,58,"15,50,000",15 Lacs,"1,90,000",1 Lacs
143,Bhawani Singh,12353,AAP,0,Illiterate,46,"26,78,730",26 Lacs,0,
144,Bhishm Jeet Singh,9541,Fauji Janta Party,0,Others,25,"9,06,000",9 Lacs,0,
145,Bhishma Shankar,12420,BSP,0,12th Pass,54,"14,25,35,633",14 Crore,0,
146,Bhoj Raj,8377,Swatantra Jantaraj Party,0,Post Graduate,63,"62,45,326",62 Lacs,0,
147,Bhola Singh,7104,BJP,1,Graduate,42,"1,87,28,861",1 Crore,0,
148,Bholanath (B.P. Saroj),12393,BJP,0,Graduate,58,"25,90,27,394",25 Crore,"1,11,94,163",1 Crore
149,Bhupendra Kumar,5516,Rashtriya Shoshit Samaj Party,0,12th Pass,31,0,0,"8,21,000",8 Lacs
150,Bijendra Singh,5511,INC,4,Graduate,62,"1,28,63,000",1 Crore,"42,73,034",42 Lacs
151,Birja,14116,Peace Party,0,Literate,46,"12,40,000",12 Lacs,0,
152,Brahm Swaroop Sagar,9708,INC,0,Graduate,47,"5,22,49,560",5 Crore,"21,59,156",21 Lacs
153,Brajlal Khabri,9686,INC,0,Post Graduate,56,"3,54,24,896",3 Crore,"43,43,988",43 Lacs
154,Brij Bhushan Sharan Singh,11448,BJP,4,Graduate Professional,62,"9,89,05,402",9 Crore,"6,15,24,736",6 Crore
155,Brijendra Dutt Triptahi,13677,Adarshwaadi Congress Party,0,Post Graduate,45,"2,48,729",2 Lacs,0,
156,Brijendra Kumar Verma,13700,Kisan Mazdoor Sangharsh Party,0,Post Graduate,35,"25,13,400",25 Lacs,"5,00,000",5 Lacs
157,Brijendra Mani Tripathi,14118,IND,1,Graduate,51,"83,67,500",83 Lacs,0,
158,Brijesh Kumar,12394,RPI,0,12th Pass,40,"1,85,000",1 Lacs,0,
159,Brijesh Kumar,12528,Janhit Kisan Party,0,Literate,46,0,0,"18,00,000",18 Lacs
160,Brijesh Kumar,13678,Suheldev Bhartiya Samaj Party,0,12th Pass,29,"19,81,152",19 Lacs,0,
161,Brijpal Singh,6079,Hindusthan Nirman Dal,0,Post Graduate,44,"12,21,393",12 Lacs,"2,38,684",2 Lacs
162,Budhi Ram,13624,IND,0,Graduate,59,"58,55,000",58 Lacs,"4,00,000",4 Lacs
163,Byasmuni,13705,Kanshiram Bahujan Dal,0,Post Graduate,35,"1,94,939",1 Lacs,0,
164,C.L. Verma,11474,BSP,1,Post Graduate,49,"8,34,07,710",8 Crore,"68,08,934",68 Lacs
165,Chakrapan5,7434,Jan Adesh Akshuni Sena,0,12th Pass,32,"43,91,000",43 Lacs,0,
166,Chanchal Kumar,13505,Rashtriya Samaj Paksha,0,Post Graduate,27,"12,19,255",12 Lacs,0,
167,Chandan Kumar Yadav,14114,Rashtriya Ulama Council,2,Graduate,31,"3,06,073",3 Lacs,0,
168,Chandra Bhadra Singh,13450,BSP,6,Post Graduate,43,"10,60,96,052",10 Crore,0,
169,Chandra Bhan Sankhwar,9742,Rashtriya Janmat Party,0,Graduate Professional,56,0,0,0,
170,Chandra Mani Pandey,12362,IND,0,Post Graduate,39,"1,50,77,000",1 Crore,0,
171,Chandra Prakash Pandey,11857,Naitik Party,0,12th Pass,Unknown,"1,53,000",1 Lacs,0,
172,Chandradev Ram Yadav,11446,BSP,3,Post Graduate,66,"1,72,97,000",1 Crore,"20,00,000",20 Lacs
173,Chandrash,13485,INC,0,Post Graduate,37,"6,40,76,173",6 Crore,"2,44,38,446",2 Crore
174,Chandrashekhar,13617,Bharat Prabhat Party,0,Post Graduate,48,"21,86,000",21 Lacs,0,
175,Chandrika Prasad,13917,IND,0,Graduate,44,"11,84,298",11 Lacs,"40,804",40 Thou
176,Charan Singh,6119,IND,0,Post Graduate,44,"7,30,000",7 Lacs,0,
177,Charan Singh,5512,IND,0,12th Pass,56,"22,10,000",22 Lacs,0,
178,Chattar Alias Chatrapal Singh Nishad,7122,Bahujan Mukti Party,0,Not Given,48,"34,000",34 Thou,0,
179,Chaudhary Basheer,7423,IND,10,8th Pass,42,0,0,"16,54,024",16 Lacs
180,Chaudhary Mohkam,6146,Pragatishil Samajwadi Party (Lohia),2,10th Pass,56,"66,000",66 Thou,0,
181,Chedi Lal,9691,Bharat Prabhat Party,0,12th Pass,58,"1,34,16,835",1 Crore,0,
182,Chheddu,11861,IND,0,Literate,Unknown,"26,000",26 Thou,0,
183,Chhotelal,11400,Pragatishil Samajwadi Party (Lohia),0,12th Pass,37,"29,95,889",29 Lacs,0,
184,Chhotelal,13903,IND,0,Post Graduate,55,"13,56,000",13 Lacs,0,
185,Chotte Lal,11264,IND,0,5th Pass,65,"4,80,000",4 Lacs,0,
186,Com. Ashok Kumar Kharwar,12386,SUCI(C),0,Literate,60,"22,97,800",22 Lacs,0,
187,Daddan Mishra,12557,BJP,0,Post Graduate,52,"2,87,88,083",2 Crore,"1,55,755",1 Lacs
188,Dakkhini Prasad Kushwaha,13466,Rashtriya Garib Dal,0,Graduate,68,"2,07,23,709",2 Crore,0,
189,Dalveer Singh,10518,IND,0,Graduate,26,0,0,"33,000",33 Thou
190,Dasharath,12397,Prithviraj Janshakti Party,0,12th Pass,51,"11,41,332",11 Lacs,0,
191,Davender,6150,Aapki Apni Party (Peoples),0,10th Pass,38,"12,64,900",12 Lacs,"5,50,000",5 Lacs
192,Dayaram,6166,Aapki Apni Party (Peoples),0,10th Pass,42,"1,06,300",1 Lacs,"21,400",21 Thou
193,Deepak Chaudhary,7113,Pragatishil Samajwadi Party (Lohia),1,Graduate,30,"3,17,18,690",3 Crore,0,
194,Deepak Chaurasa,9697,Janhit Kisan Party,0,12th Pass,51,"75,97,500",75 Lacs,0,
195,Deepak Kumar,13511,IND,0,8th Pass,32,"1,98,000",1 Lacs,0,
196,Deo Vrat Mishra,12385,INC,0,Graduate Professional,48,"51,09,60,626",51 Crore,"1,25,12,381",1 Crore
197,Dev Narayan Singh,11882,Peoples Party of India (Democratic),0,Post Graduate,59,"2,23,46,301",2 Crore,"6,00,000",6 Lacs
198,Dhananjay Sharma,11447,Pragatishil Samajwadi Party (Lohia),0,Graduate,46,"13,13,579",13 Lacs,"45,680",45 Thou
199,Dhani Ram Chaudhri,11058,Rashtriya Jansambhavna Party,0,Illiterate,29,0,0,0,
200,Dharmendra,6141,BHARTIYA JANTA DAL,0,Graduate Professional,38,"9,72,498",9 Lacs,0,
201,Dharmendra,11159,SHS,0,Post Graduate,36,"7,63,881",7 Lacs,0,
202,Dharmendra Kumar,7886,BJP,0,10th Pass,50,"2,17,66,502",2 Crore,"33,24,300",33 Lacs
203,Dharmendra Yadav,8312,SP,3,Post Graduate,40,"11,86,88,322",11 Crore,"2,65,10,293",2 Crore
204,Dharmvir Balmiki,11314,Bhartiya Bhaichara Party,0,12th Pass,27,"1,00,000",1 Lacs,0,
205,Dhirendra Pratap Singh,12422,INC,8,Post Graduate,54,"11,04,55,296",11 Crore,"16,71,408",16 Lacs
206,Dhurv Lal,11388,IND,0,8th Pass,60,"17,55,324",17 Lacs,0,
207,Dileep Sharma,7114,Peace Party,0,Graduate Professional,36,"4,61,000",4 Lacs,0,
208,Dileram,7443,Bhartiya Harit Party,0,12th Pass,58,"1,09,64,441",1 Crore,"5,84,000",5 Lacs
209,Dilip Singh,9669,BSP,0,Graduate,42,0,0,"2,20,26,230",2 Crore
210,Dilshad Ahmed,9744,IND,0,8th Pass,38,"5,58,566",5 Lacs,"3,97,848",3 Lacs
211,Dilshad Ahmed Siddique,9760,Swatantra Jantaraj Party,0,Post Graduate,39,"1,69,000",1 Lacs,0,
212,Dimple Yadav,9748,SP,0,Graduate,41,"37,78,59,166",37 Crore,"28,53,000",28 Lacs
213,Dinesh Kumar,8302,Hindusthan Nirman Dal,0,12th Pass,34,"43,20,000",43 Lacs,0,
214,Dinesh Kumar Gautam,5489,Bhartiya Anarakshit Party,0,Post Graduate,53,"3,67,42,543",3 Crore,0,
215,Dinesh Kumar Pal,12929,Rashtriya Samaj Paksha,0,Graduate,34,"6,95,000",6 Lacs,0,
216,Dinesh Lal Yadav Nirahua,12359,BJP,1,12th Pass,40,"5,93,80,841",5 Crore,"54,15,364",54 Lacs
217,Dinesh Pratap Singh,11249,BJP,3,Graduate,51,"2,96,76,192",2 Crore,"9,72,748",9 Lacs
218,Dinesh Sai,5518,IND,0,Graduate,27,"5,64,824",5 Lacs,0,
219,Divya Yog Maya Saraswati,6159,Rashtriya Bharatiya Jan Jan Party,2,Illiterate,51,0,0,0,
220,Dolly Sharma,6154,INC,0,Post Graduate,34,"2,10,01,366",2 Crore,0,
221,Dr Ashish Kumar Singh,13689,CPI,0,Graduate Professional,40,"1,49,30,397",1 Crore,0,
222,Dr Ganesh,13889,Akhil Bhartiya Gondwana Party,0,Graduate Professional,41,"15,90,000",15 Lacs,0,
223,Dr Neelu Satyarthi,9715,BSP,0,Doctorate,44,"3,99,28,000",3 Crore,"3,00,000",3 Lacs
224,Dr Rajesh Kumar Verma,12365,Peoples Party of India (Democratic),0,Doctorate,51,"1,36,98,354",1 Crore,"81,92,500",81 Lacs
225,Dr Ram Shankar Katheria,9651,BJP,12,Doctorate,54,"1,51,54,538",1 Crore,"73,04,616",73 Lacs
226,Dr. Amarnath Paswan,12570,Jan Adhikar Party,0,Doctorate,42,"56,93,817",56 Lacs,0,
227,Dr. Arvind Kumar Singh,4948,INC,0,Doctorate,30,"9,96,90,439",9 Crore,"3,53,29,571",3 Crore
228,Dr. B. L. Verma,13463,IND,2,Graduate Professional,56,"6,51,97,958",6 Crore,"18,00,000",18 Lacs
229,Dr. Bharat,8369,JD(U),0,Graduate Professional,45,0,0,"43,80,000",43 Lacs
230,Dr. Chandra Sen Jadon,9538,BJP,0,Graduate Professional,68,"4,28,72,395",4 Crore,0,
231,Dr. Deelip Kumar Saroj,12566,Suheldev Bhartiya Samaj Party,0,Doctorate,45,"1,77,000",1 Lacs,"5,70,570",5 Lacs
232,Dr. Mahendra Nath Pandey,12963,BJP,0,Doctorate,62,"3,33,59,734",3 Crore,0,
233,Dr. Mahesh Sharma,4780,BJP,0,Graduate Professional,59,"47,87,59,568",47 Crore,"4,38,63,749",4 Crore
234,Dr. Neeraj,13470,IND,0,Graduate Professional,51,"4,06,10,028",4 Crore,0,
235,Dr. Rajeev Pandey,12553,IND,0,Post Graduate,38,"24,93,309",24 Lacs,0,
236,Dr. Rajesh Kumar Singh,13694,Bhartiya Jan Nayak Party,1,Others,47,"1,14,40,702",1 Crore,0,
237,Dr. Rakesh Pratap,13661,Bharatiya Jan Kranti Dal (Democratic),0,Doctorate,62,"82,16,000",82 Lacs,"3,00,000",3 Lacs
238,Dr. Ram Lakhan Chaurasiya,12407,Moulik Adhikar Party,0,Literate,56,"41,000",41 Thou,0,
239,Dr. S T Hasan,8357,SP,0,Post Graduate,60,0,0,"5,00,000",5 Lacs
240,Dr. Saleem Ahmad,4778,Sabse Achchhi Party,1,Graduate,59,"5,94,500",5 Lacs,0,
241,Dr. Sanjay Sinh,12430,INC,0,Doctorate,67,"41,11,99,451",41 Crore,0,
242,Dr. Satyapal Singh,6144,BJP,1,Post Graduate,63,"7,81,95,793",7 Crore,0,
243,Dr. Shafiqur Rehman Barq,7451,SP,0,Graduate,86,"1,32,96,671",1 Crore,0,
244,Dr. Shekh Siraj Baba,13913,Rashtriya Matadata Party,5,Graduate,48,"1,08,19,000",1 Crore,"4,00,000",4 Lacs
245,Dr. Sita Ram Rajput,8371,Sabka Dal United,0,Doctorate,40,"77,60,000",77 Lacs,0,
246,Dr. U.P. Shivananda,11787,IND,4,Graduate Professional,68,"5,60,21,821",5 Crore,"51,50,427",51 Lacs
247,Durgesh Singh,11788,Bharat Prabhat Party,2,Graduate,43,"53,91,000",53 Lacs,"23,00,000",23 Lacs
248,Ehsan Ahmad,13622,Naitik Party,0,8th Pass,38,"7,25,500",7 Lacs,"50,000",50 Thou
249,Engineer Ajeet Sonkar,12568,AAP,0,Post Graduate,34,0,0,0,
250,Feroze Varun Gandhi,7446,BJP,0,Post Graduate,39,"60,32,00,539",60 Crore,"2,89,52,800",2 Crore
251,Firoj Ahamad,12431,Kanshiram Bahujan Dal,0,8th Pass,40,"8,59,968",8 Lacs,0,
252,Firoz Khan,9558,IND,0,Literate,37,"5,88,000",5 Lacs,0,
253,Fool Dulari,11812,Samdarshi Samaj Party,0,Illiterate,39,"56,34,959",56 Lacs,0,
254,Ganesh Chaudari,11063,Saaf Party,0,Graduate Professional,46,"34,47,025",34 Lacs,0,
