serial_number,name,nem_candidate_id,party,criminal_cases,education,age,assets,assets_in_words,liabilities,liabilities_in_words
93,Dheeraj Singh Mavai,12649,IND,0,12th Pass,49,"80,86,908",80 Lacs,0,
94,Digvijaya Singh,12231,INC,8,Graduate Professional,71,"38,07,27,853",38 Crore,"1,39,72,396",1 Crore
95,Dileep,10597,IND,0,Graduate,34,"45,000",45 Thou,0,
96,Dileep Kumar Dohare (Advocat),12521,Ambedkarite Party of India,1,Graduate Professional,31,"6,45,100",6 Lacs,0,
97,Dinesh Katare,12002,Ambedkarite Party of India,0,Post Graduate,32,"30,500",30 Thou,"3,50,000",3 Lacs
98,Dinesh Singh Uikey,10657,IND,0,12th Pass,34,"1,31,000",1 Lacs,0,
99,Divyendra Dubey Advocate,12255,IND,0,Graduate Professional,34,0,0,0,
100,Dr Suresh Tripathi,11617,IND,0,Graduate Professional,62,"1,66,38,328",1 Crore,"9,00,000",9 Lacs
101,Dr. Dhai Akshar (Rakesh Sonkar),10627,IND,0,Graduate,50,"14,25,000",14 Lacs,"1,14,423",1 Lacs
102,Dr. Dhal Singh Bisen,10330,BJP,0,Others,66,"8,86,48,133",8 Crore,"15,30,693",15 Lacs
103,Dr. Govind Subhan Mujalda,13113,INC,0,Post Graduate,55,"1,95,56,340",1 Crore,0,
104,Dr. Randhir Singh Ruhal,12634,Rashtra Nirman Party,0,Doctorate,61,"4,08,45,696",4 Crore,"6,70,033",6 Lacs
105,Dr. Sagar Solanki,13093,IND,0,Graduate,38,"9,23,000",9 Lacs,"87,000",87 Thou
106,Dr. Sandeep Vasantrao Kadwe,14134,IND,0,Doctorate,51,"5,73,75,133",5 Crore,0,
107,Dr. Veena Ghanekar Rtd. Ias,12612,Sapaks Party,0,Doctorate,63,"5,07,30,000",5 Crore,0,
108,Durga Das (D.D.) Uikey,11576,BJP,0,Post Graduate,55,"1,54,13,532",1 Crore,"8,75,803",8 Lacs
109,Durga Mosi,10559,IND,0,Literate,30,0,0,0,
110,Er. Rupram Singh,10628,IND,0,Graduate Professional,63,"40,48,500",40 Lacs,"1,50,000",1 Lacs
111,Faggan Singh Kulaste,10321,BJP,0,Post Graduate,59,"2,67,02,373",2 Crore,"10,00,075",10 Lacs
112,Fatte Bahadur Singh Markam,10274,Gondvana Gantantra Party,0,Post Graduate,63,"61,73,351",61 Lacs,"2,80,000",2 Lacs
113,Fulchand Patidar,13936,IND,0,Graduate,38,"5,55,284",5 Lacs,0,
114,Gajendra Umrao Singh Patel,13115,BJP,0,Graduate Professional,43,"6,73,03,990",6 Crore,"18,85,020",18 Lacs
115,Ganesh Singh,11223,BJP,2,Post Graduate,56,"4,17,19,076",4 Crore,0,
116,Gautam Nagdavane,12606,Ambedkarite Party of India,0,8th Pass,51,"21,07,000",21 Lacs,"2,50,000",2 Lacs
117,Geeta Rani,12684,Peoples Party of India (Democratic),0,Post Graduate,54,"11,63,000",11 Lacs,"8,00,000",8 Lacs
118,Geetawali Er. P.S. Ahirwar,12262,BSP,0,Graduate,51,"4,01,24,085",4 Crore,0,
119,Girijesh Singh Senger,11221,CPI(M),0,Post Graduate,49,0,0,"2,65,000",2 Lacs
120,Giriraj Kishor,12016,IND,0,Graduate,58,"26,01,17,678",26 Crore,"86,98,758",86 Lacs
121,Girwal Dinesh,13107,INC,0,Graduate,38,"5,34,25,064",5 Crore,"44,84,036",44 Lacs
122,Glg Tandekar,10638,IND,0,Graduate,43,"19,27,853",19 Lacs,0,
123,Gokul Singh,10560,IND,0,Illiterate,42,"50,000",50 Thou,0,
124,Govind Singh,12675,IND,0,12th Pass,51,"5,68,513",5 Lacs,0,
125,Gulab Singh @ Vivek,10629,IND,0,8th Pass,48,"1,71,000",1 Lacs,0,
126,Gulsingh Ramsingh Kawache,13105,BSP,0,Post Graduate,61,"1,19,19,939",1 Crore,"14,00,000",14 Lacs
127,Guman Singh Damor,13101,BJP,0,Graduate Professional,62,"4,20,72,262",4 Crore,"48,90,940",48 Lacs
128,Gyaneshwar Gajbhiye,10336,BSP,0,10th Pass,45,"33,61,876",33 Lacs,0,
129,Gyani Jaiswal,10276,IND,0,8th Pass,35,0,0,0,
130,Haji Mustak Ansari,14126,IND,1,5th Pass,62,"1,06,000",1 Lacs,0,
131,Hanumant Singh,12669,Aajad Bharat Party (Democratic),0,12th Pass,37,"42,16,000",42 Lacs,0,
132,Harbhajan Singh Rajpoot,12654,Bharat Prabhat Party,0,Graduate Professional,60,"2,51,000",2 Lacs,0,
133,Harkisor Kori,12594,IND,0,Illiterate,60,"2,00,000",2 Lacs,0,
134,Hemendra Gohar,10658,IND,1,8th Pass,35,"46,000",46 Thou,0,
135,Himadri Singh,10291,BJP,0,Graduate,32,"3,65,64,408",3 Crore,"17,36,289",17 Lacs
136,Iftikhar Ahmed Khan,14125,Minorities Democratic Party,0,12th Pass,32,"1,16,740",1 Lacs,0,
137,Imamuddin Khan,12629,IND,0,Graduate,64,"13,12,130",13 Lacs,0,
138,Ismail Mev,13930,Bahujan Maha Party,0,Literate,53,"1,18,500",1 Lacs,0,
139,J.C. Barai,12229,SUCI(C),0,12th Pass,64,0,0,0,
140,Jagdeesh Singh Parmar,12623,Samata Samadhan Party,0,5th Pass,58,"18,69,000",18 Lacs,0,
141,Jagdesh Kumar Patel,11594,Akhil Bhartiya Apna Dal,0,12th Pass,33,"20,500",20 Thou,0,
142,Janardan Prasad Mishra,11596,BJP,0,Graduate Professional,62,"2,03,59,750",2 Crore,"5,80,627",5 Lacs
143,Jani Karan,13927,IND,0,Graduate,41,"1,000",1 Thou,0,
144,Jesingh Tekam,10331,Gondvana Gantantra Party,0,8th Pass,68,"1,58,10,660",1 Crore,"8,50,000",8 Lacs
145,Jhamaklal,10561,IND,0,5th Pass,67,"50,000",50 Thou,0,
146,Jitendra Banshkar,12056,IND,0,10th Pass,33,"1,70,000",1 Lacs,0,
147,Jitendra Jain,12671,Bharat Prabhat Party,0,Graduate Professional,31,"77,41,515",77 Lacs,"46,10,847",46 Lacs
148,Jitendra Khare,11216,BSP,0,8th Pass,34,"21,88,000",21 Lacs,0,
149,Jitendra Singh,12596,IND,0,12th Pass,31,0,0,0,
150,Jogilal Irpachi,10659,IND,0,Graduate,58,"3,02,30,000",3 Crore,0,
151,Jyotiraditya M. Scindia,12237,INC,0,Post Graduate,48,"3,74,56,18,745",374 Crore,"29,00,000",29 Lacs
152,Kailash Vasuniya,13104,Bahujan Mukti Party,0,Graduate,41,"96,342",96 Thou,0,
153,Kamal Kumar Khatik,12518,Pragatishil Samajwadi Party (Lohia),0,12th Pass,63,"22,03,000",22 Lacs,0,
154,Kamal Singh Maravi,10322,INC,1,Graduate,58,"31,82,853",31 Lacs,0,
155,Kamla Prasad Baiga,10562,Bhartiya Shakti Chetna Party,0,10th Pass,37,"30,828",30 Thou,"42,000",42 Thou
156,Kamlesh Asati,11583,IND,0,12th Pass,46,"93,16,000",93 Lacs,"14,58,144",14 Lacs
157,Kamlesh Dangi Thakur,12228,Hindusthan Nirman Dal,4,10th Pass,39,"1,98,94,936",1 Crore,"2,67,000",2 Lacs
158,Kamlesh Namdev,12611,IND,0,10th Pass,34,"90,000",90 Thou,0,
159,Kamlesh Vaishnav,14122,Hindusthan Nirman Dal,0,Post Graduate,37,0,0,"18,72,000",18 Lacs
160,Kamleshwar Bhil,14066,Bhartiya Tribal Party,4,Graduate,28,"62,500",62 Thou,0,
161,Kamta Prasad,11623,Pragatishil Samajwadi Party (Lohia),0,Post Graduate,51,"18,67,562",18 Lacs,0,
162,Kanchedilal Kushwaha,12591,IND,0,8th Pass,43,"40,36,384",40 Lacs,"80,000",80 Thou
163,Kankar,10334,BSP,6,Others,68,"2,05,50,745",2 Crore,"22,00,000",22 Lacs
164,Kantilal Bhuria,13100,INC,1,Post Graduate,68,"9,06,79,618",9 Crore,"9,04,000",9 Lacs
165,Karan Singh Naagpure,10639,Bahujan Mukti Party,1,Graduate,38,"11,37,052",11 Lacs,"6,000",6 Thou
166,Kartar Singh Bhadana,12633,BSP,5,8th Pass,61,"44,10,32,899",44 Crore,"1,15,99,732",1 Crore
167,Katara Rukhaman Singh,14065,Bahujan Mukti Party,0,Graduate Professional,34,"15,61,615",15 Lacs,0,
168,Keshav Rai Chaudhari,12676,IND,0,10th Pass,62,"1,25,11,203",1 Crore,"16,45,271",16 Lacs
169,Keshkali,10289,CPI,0,12th Pass,31,0,0,"20,000",20 Thou
170,Kiran Singh Ahirwar,11622,INC,0,Post Graduate,47,"3,65,07,983",3 Crore,"25,00,000",25 Lacs
171,Kishor Samrite,10640,IND,1,Graduate,56,"21,47,000",21 Lacs,0,
172,Kishor Yadav,14071,Hindusthan Nirman Dal,0,5th Pass,46,"3,87,737",3 Lacs,"66,920",66 Thou
173,Kishori Lal Shakya,12523,Bahujan Mukti Party,0,Post Graduate,67,"48,08,000",48 Lacs,0,
174,Krishna Pal Singh,12655,BJP,0,Graduate Professional,43,"1,62,66,408",1 Crore,"4,94,053",4 Lacs
175,Kuldeep Ahirwar,10317,RPI(A),0,8th Pass,44,"2,55,500",2 Lacs,0,
176,Lakshminarayan Jagnnath Singh Lodhi,10630,IND,0,Graduate,63,"15,10,000",15 Lacs,0,
177,Lakshyapat Singh,10563,Peoples Party of India (Democratic),0,10th Pass,48,"5,90,000",5 Lacs,0,
178,Lalan,10598,IND,0,8th Pass,40,"1,823",1 Thou,0,
179,Lalta,10599,IND,0,Graduate,35,0,0,0,
180,Lata Suryawanshi,13337,Samta Vikas Party,0,10th Pass,27,"20,000",20 Thou,0,
181,Laxmi Baghel,12650,IND,0,Graduate,44,"38,00,923",38 Lacs,0,
182,M. P. Vishwakarma,10661,Rashtriya Aamjan Party,0,12th Pass,69,"3,22,17,000",3 Crore,"4,50,000",4 Lacs
183,M.P. Choudhary,11586,BSP,0,Post Graduate,68,"1,83,20,269",1 Crore,"3,00,000",3 Lacs
184,Madan Chhilwar,12598,Pragatishil Samajwadi Party (Lohia),0,Literate,45,"4,23,175",4 Lacs,0,
185,Madan Lal Bhadoriya,12257,Prajatantrik Samadhan Party,0,12th Pass,47,"6,52,000",6 Lacs,0,
186,Madan Mohan,12004,IND,0,Post Graduate,43,"30,51,000",30 Lacs,0,
187,Madho Singh Ahirwar,12620,BSP,0,Literate,41,"12,56,186",12 Lacs,0,
188,Madhu Kumar,10332,INC,0,12th Pass,53,"1,02,37,135",1 Crore,0,
189,Madhu Singh Patel(Chouhan),13102,BSP,0,10th Pass,39,0,0,0,
190,Mahant Pratap Giri,13327,IND,0,Literate,38,"3,00,000",3 Lacs,0,
191,Maharani Kavita Singh Natiraja,11590,INC,0,Graduate,39,"7,36,95,721",7 Crore,"21,60,104",21 Lacs
192,Mahendra Katiyar,13340,IND,0,Post Graduate,49,"8,47,999",8 Lacs,"3,75,000",3 Lacs
193,Mahendra Kumar,12622,IND,0,10th Pass,59,"64,17,048",64 Lacs,0,
194,Mahendra Sing,13925,IND,0,12th Pass,30,"1,80,000",1 Lacs,0,
195,Mahendra Singh,11615,Bhartiya Shakti Chetna Party,0,8th Pass,69,"52,00,226",52 Lacs,"1,00,000",1 Lacs
196,"Mahendra Singh Patel ""Barual""",12589,IND,0,8th Pass,51,"10,50,000",10 Lacs,0,
197,Mahendra Singh Solanky,13087,BJP,0,Graduate Professional,35,"38,12,464",38 Lacs,"18,32,631",18 Lacs
198,Mahendra Tikliya,14120,IND,0,8th Pass,31,"50,000",50 Thou,0,
199,Mahesh Marmat,13938,SHS,1,8th Pass,38,0,0,0,
200,"Mahesh Sahu ""Pappu""",12045,Akhil Bharat Hindu Mahasabha,0,5th Pass,52,"40,57,018",40 Lacs,0,
201,Mahu Singh,10319,Gondvana Gantantra Party,0,8th Pass,43,"1,35,000",1 Lacs,0,
202,Makbool Shah,10641,IND,0,Post Graduate,63,"90,000",90 Thou,0,
203,Mamta Balveer Singh Kushwah,12246,BSP,0,10th Pass,50,"14,34,500",14 Lacs,0,
204,Man Singh,11582,Bhartiya Shakti Chetna Party,0,Post Graduate,46,"18,68,000",18 Lacs,"50,000",50 Thou
205,Manish Devid,13109,Bhartiya Amrit Party,0,10th Pass,31,"2,52,500",2 Lacs,0,
206,Manish Mishra,12018,Rashtriya Aadarsh Member Party,0,8th Pass,34,"9,20,000",9 Lacs,0,
207,Manish Shrivastav,12232,SUCI(C),0,Graduate Professional,39,"1,86,000",1 Lacs,0,
208,Manita Markam,10668,Smart Indians Party,0,12th Pass,40,"1,41,600",1 Lacs,0,
209,Manmohan Shah Batti,10337,Akhil Bhartiya Gondwana Party,2,Post Graduate,56,0,0,"20,75,000",20 Lacs
210,Manna Singh,10564,IND,0,5th Pass,60,"23,21,842",23 Lacs,0,
211,Manohar Lal Patwa (Lalu Kori),12525,Jan Adhikar Party,1,10th Pass,30,"7,63,000",7 Lacs,0,
212,Manoraj Dwivedi,12046,Janata Congress,0,10th Pass,41,"47,55,000",47 Lacs,0,
213,Manu Singh Maravi,11995,Gondvana Gantantra Party,0,5th Pass,49,"32,11,930",32 Lacs,0,
214,Manvendra Singh,11996,Hindusthan Nirman Dal,0,12th Pass,27,"25,15,000",25 Lacs,0,
215,Md. Iqbal Khan,13329,Smart Indians Party,0,12th Pass,35,"61,700",61 Thou,0,
216,Meena Raikwar,11593,IND,0,10th Pass,44,"44,36,079",44 Lacs,"14,86,523",14 Lacs
217,Meenakshi Chouhan,13932,National Womens Party,0,Graduate,44,"1,02,105",1 Lacs,"1,21,000",1 Lacs
218,Meenakshi Natarajan,13098,INC,0,Post Graduate,45,"67,59,260",67 Lacs,0,
219,Meera Singh,10565,Chhattisgarh Vikas Ganga Rashtriya Party,0,5th Pass,47,0,0,0,
220,Meershyam Lilhare Lodhi,10643,IND,0,Post Graduate,47,"24,95,312",24 Lacs,0,
221,Mehabub Khan,12636,IND,0,8th Pass,34,"23,47,615",23 Lacs,0,
222,Mo. Jibrail,12047,IND,0,8th Pass,51,"25,23,000",25 Lacs,0,
223,Mo. Talat Khan,12256,IND,0,12th Pass,48,"2,09,397",2 Lacs,0,
224,Moh. Ateek,12609,IND,0,Illiterate,55,"1,31,000",1 Lacs,0,
225,Moh. Khurram Qureshi,12515,IND,0,12th Pass,52,"1,44,65,000",1 Crore,"4,94,340",4 Lacs
226,Mohadal,10292,BSP,0,10th Pass,65,"8,26,000",8 Lacs,0,
227,Mohammad Imran,12019,IND,0,Graduate Professional,35,"18,07,000",18 Lacs,0,
228,Mohsin,12626,IND,0,8th Pass,30,"2,05,000",2 Lacs,0,
229,Mona Sustani,12628,INC,0,Graduate,50,0,0,"53,53,782",53 Lacs
230,Mukesh Bansod,10644,Ambedkarite Party of India,0,12th Pass,38,"2,05,500",2 Lacs,0,
231,Mukesh Kumar Dangi,12252,SHS,0,5th Pass,29,"21,32,000",21 Lacs,"8,49,301",8 Lacs
232,Mukesh Kumar Gupta,13341,IND,0,12th Pass,44,"2,69,58,499",2 Crore,"98,62,082",98 Lacs
233,Munna,12639,IND,2,12th Pass,55,"41,35,000",41 Lacs,0,
234,Munni Kranti,11616,IND,0,Literate,54,"26,19,000",26 Lacs,0,
235,Nakul Nath,10339,INC,0,Graduate,44,"6,60,19,46,757",660 Crore,"87,91,712",87 Lacs
236,Nand Kishore,11614,Peoples Party of India (Democratic),0,12th Pass,40,"22,00,000",22 Lacs,0,
237,Nandkishor Sahu,12683,Parivartan Samaj Party,0,12th Pass,62,"27,07,482",27 Lacs,0,
238,Nandkumar Singh Chouhan (Nandu Bhaiya),13117,BJP,0,Post Graduate,66,"1,90,76,515",1 Crore,"48,19,099",48 Lacs
239,Nandlal Meena,13934,IND,0,12th Pass,43,0,0,0,
240,Nandram Prajapati,11227,Adarsh Nyay Rakshak Party,0,Post Graduate,48,"12,25,800",12 Lacs,0,
241,Narayan Banjare,10645,IND,0,Post Graduate,53,"1,97,000",1 Lacs,0,
242,Narayan Chandel,14074,IND,1,Post Graduate,58,"24,60,000",24 Lacs,0,
243,Narayan Das Jatav,12058,Madhya Pradesh Jan Vikas Party,0,12th Pass,4,0,0,0,
244,Narayan Namdev,12670,Ambedkarite Party of India,0,5th Pass,57,"4,48,000",4 Lacs,0,
245,Narayan Singh Uike,10566,IND,0,5th Pass,33,"1,70,000",1 Lacs,0,
246,Narendra,12020,IND,0,Graduate,45,"37,08,881",37 Lacs,0,
247,Narendra Singh,13713,Republican Party of India (Reformist),0,Post Graduate,33,"3,21,450",3 Lacs,0,
248,Narendra Singh Tomar,12247,BJP,1,Graduate,61,"2,30,62,224",2 Crore,"66,89,767",66 Lacs
249,Nasir Khan,11613,IND,0,5th Pass,66,0,0,0,
250,Nathanshah Kawret,10338,BJP,0,10th Pass,57,"90,06,200",90 Lacs,"2,36,000",2 Lacs
251,Naveen Jatav,12260,IND,0,10th Pass,32,"33,13,000",33 Lacs,"7,00,000",7 Lacs
252,Nilesh Damor,14069,IND,0,Graduate,25,"89,198",89 Thou,0,
253,Nimish Sariyam,11990,IND,1,Graduate,33,"1,58,000",1 Lacs,0,
254,Nirmala Prajapati,10601,Akhil Bhartiya Gondwana Party,0,Literate,45,"84,19,799",84 Lacs,"55,000",55 Thou
255,Nitin Verma,13924,IND,0,12th Pass,37,"45,16,808",45 Lacs,"4,60,168",4 Lacs
256,Omprakash,12236,IND,0,Others,61,"2,36,73,387",2 Crore,"1,18,16,000",1 Crore
257,Omprakash Shakya,12526,Hindusthan Nirman Dal,1,Post Graduate,51,"21,12,000",21 Lacs,0,
258,Pandit Devendra Sharma,12006,Sapaks Party,0,Graduate,31,"32,000",32 Thou,0,
259,Pankaj Sanghvi,14128,INC,4,Graduate,58,0,0,"5,11,05,911",5 Crore
260,Parmanand Tolani,14137,IND,0,5th Pass,59,"24,71,000",24 Lacs,0,
261,Parvat Singh,12632,Ambedkarite Party of India,0,Post Graduate,Unknown,"56,000",56 Thou,0,
262,Parwat Singh,12022,IND,0,8th Pass,27,"2,11,550",2 Lacs,0,
263,Patiram Shakya,12642,RPI(A),0,10th Pass,43,"18,21,000",18 Lacs,"90,000",90 Thou
264,Pawan Kumar Goyal,12250,Swatantra Jantaraj Party,2,Post Graduate,44,"1,44,74,150",1 Crore,0,
265,Pitam Borkar,10646,IND,0,Graduate,44,"72,000",72 Thou,0,
266,Piyush Jain,13330,Right to Recall Party,0,Post Graduate,30,"12,40,726",12 Lacs,0,
267,Prabha Bharti,13331,Jai Lok Party,0,Others,46,"4,05,600",4 Lacs,0,
268,Prabhu Singh,12652,IND,0,12th Pass,37,"3,51,000",3 Lacs,0,
269,Prabhu Singh Thakur,12520,INC,0,Post Graduate,65,0,0,"8,69,967",8 Lacs
270,Prabhulal Meghwal,13097,BSP,0,10th Pass,54,"45,42,835",45 Lacs,0,
271,Prahalad,11998,IND,0,12th Pass,34,"10,26,600",10 Lacs,0,
272,Prahalad Singh Patel,11215,BJP,0,Graduate Professional,59,"4,32,92,483",4 Crore,"42,30,614",42 Lacs
273,Prahlad Bhaiya,12584,IND,0,Post Graduate,27,"23,43,295",23 Lacs,0,
274,Prahlad Singh S. Rajput,13935,IND,0,8th Pass,48,"2,53,000",2 Lacs,0,
275,Prahlad Singh Tipanya,13089,INC,0,Post Graduate,65,"1,28,98,376",1 Crore,"8,10,000",8 Lacs
276,Prakash Verma,14123,IND,0,8th Pass,43,"1,00,000",1 Lacs,0,
277,Pramila Singh,10288,INC,0,Post Graduate,50,"2,04,91,903",2 Crore,"39,13,894",39 Lacs
278,Pramod Prajapati,12059,IND,0,12th Pass,30,"26,163",26 Thou,0,
279,Pransingh,12686,Rashtriya Shoshit Samaj Party,0,12th Pass,55,0,0,0,
280,Pratap Singh,11581,INC,0,10th Pass,57,"2,38,44,753",2 Crore,"1,20,000",1 Lacs
281,Praveen Singh Thakur,13339,IND,0,Graduate,26,"1,87,000",1 Lacs,0,
282,Pravin Shantaram Gangurde,13923,Bharat Prabhat Party,0,Post Graduate,47,"75,20,097",75 Lacs,0,
283,Priyanka Khare,12230,IND,0,10th Pass,26,"2,27,239",2 Lacs,0,
284,Pushpa Dr. Shailendra Pendam,11214,Akhil Bhartiya Gondwana Party,0,Graduate,42,"52,27,000",52 Lacs,"1,50,000",1 Lacs
285,Pushpa Marskole,11989,Bahujan Mukti Party,0,Post Graduate,57,"1,22,40,000",1 Crore,0,
286,R. S. Paraste (Ramsingh),10669,Sapaks Party,0,Graduate,67,"1,04,12,000",1 Crore,0,
287,R.B. Prajapati Advocate,11620,IND,0,Graduate Professional,39,"4,14,000",4 Lacs,0,
